experiment_id,batch_index,model_family,model,representation,scale,scale_min,scale_max,molecule_id,name,status,status_reason,smiles,iupac,score,comment
qwen_iupac_0_1,153,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0153,TROGLITAZONE,bad,bad medchem,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,"5-[[4-[(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",0.2,"Known severe hepatotoxicity and withdrawal from market due to liver failure risk, despite structurally reasonable features."
qwen_iupac_0_1,154,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0154,NORTRIPTYLINE,ambiguous,side effects,CNCCC=C1c2ccccc2CCc2ccccc21,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",0.45,"Tricyclic scaffold and multiple conjugated double bonds raise concerns about metabolic instability, cardiotoxicity risks, and synthetic complexity despite being a known antidepressant."
qwen_iupac_0_1,155,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0155,IBUPROFEN,good,good,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2-[4-(2-methylpropyl)phenyl]propanoic acid,0.95,"Ibuprofen is a well-established NSAID with no major structural liabilities, favorable physicochemical properties, and low synthetic complexity."
qwen_iupac_0_1,156,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0156,PHENCYCLIDINE,ambiguous,addiction,C1CCC(CC1)(c1ccccc1)N1CCCCC1,1-(1-phenylcyclohexyl)piperidine,0.1,"Severe liabilities due to known hallucinogenic/toxic properties, high abuse potential, and structural alerts for CNS toxicity."
qwen_iupac_0_1,157,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0157,THIORIDAZINE,ambiguous,side effects,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine,0.3,"Phenothiazine scaffold with thioether and piperidine groups raises concerns for oxidation instability, cardiac toxicity (QT prolongation), and historical safety issues despite known pharmacological activity."
qwen_iupac_0_1,158,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0158,OXIDOPAMINE,bad,bad medchem,NCCc1cc(O)c(O)cc1O,"5-(2-aminoethyl)benzene-1,2,4-triol",0.6,"Moderate hydrogen bond donor/acceptor count and potential permeability challenges due to multiple hydroxyl groups, but no obvious toxicophores or structural alerts."
qwen_iupac_0_1,159,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0159,FORMOTEROL,good,good,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,N-[2-hydroxy-5-[1-hydroxy-2-[1-(4-methoxyphenyl)propan-2-ylamino]ethyl]phenyl]formamide,0.95,"Formoterol shows no major developability concerns despite multiple hydroxy groups, with a known clinical use suggesting acceptable safety and physicochemical profile."
qwen_iupac_0_1,160,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0160,DIGOXIN,good,good,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,"3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-12,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",0.3,"High toxicity risk from cardiac glycoside scaffold, poor oral bioavailability due to polar hydroxyl groups, and extreme synthetic complexity with multiple stereocenters and rings."
qwen_iupac_0_1,161,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0161,QUETIAPINE,ambiguous,side effects,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",0.95,Quetiapine shows no major developability concerns despite a complex scaffold; the benzothiazepine and piperazine rings are established pharmacophores with acceptable toxicity profiles for an approved drug.
qwen_iupac_0_1,162,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0162,PARATHION,bad,bad extreme,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,0.1,"Severe toxicity due to organophosphate warhead and nitroaromatic groups; high reactivity, poor safety profile, and structural instability preclude developability."
qwen_iupac_0_1,163,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0163,COLCHICINE,ambiguous,side effects,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,"N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide",0.3,"Colchicine contains a structurally alerting isoquinoline alkaloid core associated with significant toxicity (e.g., myelosuppression), which severely limits its developability despite oral bioavailability."
qwen_iupac_0_1,164,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0164,ITRACONAZOLE,ambiguous,side effects,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,"2-butan-2-yl-4-[4-[4-[4-[[2-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-1,2,4-triazol-3-one",0.7,"Contains dichlorophenyl and 1,3-dioxolane groups which may raise toxicity or metabolic liability concerns, though overall scaffold is established in antifungal therapy."
qwen_iupac_0_1,165,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0165,ESCITALOPRAM,good,good,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,(1S)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile,0.95,No major developability concerns; contains common drug-like features with no obvious toxicophores or structural alerts.
qwen_iupac_0_1,166,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0166,CLONAZEPAM,ambiguous,addiction,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,"5-(2-chlorophenyl)-7-nitro-1,3-dihydro-1,4-benzodiazepin-2-one",0.7,"Nitro group raises safety concerns and may contribute to metabolic instability, though the benzodiazepine core is a well-tolerated scaffold."
qwen_iupac_0_1,167,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0167,MINOXIDIL,ambiguous,side effects,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],3-hydroxy-2-imino-6-piperidin-1-ylpyrimidin-4-amine,0.9,"Minoxidil shows good drug-likeness with no major structural alerts, though the imino group may raise minor stability concerns."
qwen_iupac_0_1,168,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0168,METHYLPHENIDATE,ambiguous,addiction,COC(=O)C(Cc1ccccc1)N1CCCC1,methyl 3-phenyl-2-pyrrolidin-1-ylpropanoate,0.4,"Methylphenidate contains a pyrrolidinyl ester with known abuse potential and possible metabolic instability, though its established clinical use suggests some developability despite these liabilities."
qwen_iupac_0_1,169,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0169,SALMETEROL,good,good,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,2-(hydroxymethyl)-4-[1-hydroxy-2-[6-(4-phenylbutoxy)hexylamino]ethyl]phenol,0.9,"Salmeterol shows good drug-likeness with no major red flags, though the long hydrophobic chain may pose solubility challenges."
qwen_iupac_0_1,170,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0170,IMIPRAMINE,ambiguous,side effects,CN(C)CCCN1c2ccccc2CCc2ccccc21,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",0.4,"Imipramine contains a tricyclic core and tertiary amine, raising concerns about metabolic liability, cardiac toxicity, and high lipophilicity, though its clinical use suggests some developability has been achieved."
qwen_iupac_0_1,171,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0171,PANTOPRAZOLE,good,good,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,"6-(difluoromethoxy)-2-[(3,4-dimethoxy-2-pyridinyl)methylsulfinyl]-1H-benzimidazole",0.95,"Pantoprazole is a marketed proton pump inhibitor with no major developability red flags despite a sulfinyl group, which is tolerated in its approved form."
qwen_iupac_0_1,172,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0172,DIPHOSGENE,bad,bad extreme,O=C(OC(Cl)Cl)Cl,dichloromethyl carbonochloridate,0.1,"Severe reactivity and toxicity liabilities from chloroformate/acyl chloride functionality, with high instability in physiological conditions and potential for covalent protein reactivity."
qwen_iupac_0_1,173,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0173,METHAMPHETAMINE,ambiguous,addiction,CNC(C)Cc1ccccc1,N-methyl-1-phenylpropan-2-amine,0.1,"Methamphetamine contains a well-known toxicophore with high abuse potential, significant neurotoxicity, and poor safety profile despite its small size and synthetic accessibility."
qwen_iupac_0_1,174,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0174,AMBAZONE,good,good,N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,[4-[2-(diaminomethylidene)hydrazinyl]phenyl]iminothiourea,0.15,"Severe liabilities from hydrazine/thiourea groups (reactivity, toxicity alerts) and poor physicochemical profile (high polarity, likely poor membrane permeability)."
qwen_iupac_0_1,175,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0175,NIMESULIDE,ambiguous,side effects,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,N-(4-nitro-2-phenoxyphenyl)methanesulfonamide,0.3,"Nitro group and sulfonamide moiety raise toxicity and safety concerns, with potential for genotoxicity and poor physicochemical profile."
qwen_iupac_0_1,176,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0176,AZITHROMYCIN,good,good,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,"(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)-11-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-3,4,10-trihydroxy-13-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,6,8,10,12,14-heptamethyl-1-oxa-6-azacyclopentadecan-15-one",0.9,"Azithromycin shows no major developability concerns despite complexity, with established safety and efficacy as a macrolide antibiotic, though its large size and multiple stereocenters may pose synthetic and formulation challenges."
qwen_iupac_0_1,177,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0177,GENTAMICIN,ambiguous,side effects,CC(C)C1OC(CO)C(O)C(O)C1N,"5-amino-2-(hydroxymethyl)-6-propan-2-yloxane-3,4-diol",0.2,"Gentamicin contains aminoglycoside core with known nephrotoxic/ototoxic liabilities, multiple hydroxyl groups raising reactivity concerns, and poor oral bioavailability due to polar nature."
qwen_iupac_0_1,178,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0178,SPIRONOLACTONE,good,good,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,"S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate",0.4,"High synthetic complexity and potential instability from the thioate group, along with a complex spirocyclic core, raise developability concerns despite its known clinical use."
qwen_iupac_0_1,179,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0179,ISOTRETINOIN,ambiguous,side effects,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C(=O)O,"(2E,4E,6E)-3,7,11-trimethyldodeca-2,4,6,10-tetraenoic acid",0.3,High teratogenicity risk due to retinoid structure and potential instability from conjugated dienes despite being a marketed drug.
qwen_iupac_0_1,180,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0180,HYDROCORTISONE,good,good,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",0.9,"Hydrocortisone is a well-established steroid with no major structural alerts, though its hydrophobicity may require formulation optimization."
qwen_iupac_0_1,181,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0181,FOLIC ACID,good,good,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid,0.85,"Folic acid shows good drug-likeness with no major reactive groups or toxicophores, though its multiple ionizable groups may impact solubility and stability."
qwen_iupac_0_1,182,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0182,HYDROQUINONE,bad,bad extreme,Oc1ccc(O)cc1,"benzene-1,4-diol",0.3,"HYDROQUINONE exhibits significant toxicity and skin irritation potential, limiting its developability as a drug candidate."
qwen_iupac_0_1,183,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0183,ATENOLOL,good,good,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,0.95,"Atenolol shows no major developability concerns; its structure aligns with known beta-blocker pharmacophores and lacks reactive groups or toxicophores, though the secondary amine may require metabolic stability evaluation."
qwen_iupac_0_1,184,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0184,PENICILLIN G,good,good,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,"(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",0.3,"Penicillin G contains a reactive beta-lactam ring prone to hydrolysis and instability, along with poor oral bioavailability due to gastric degradation, which severely limits developability despite its clinical use."
qwen_iupac_0_1,185,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0185,THEOPHYLLINE ANHYDROUS,ambiguous,side effects,Cn1c(=O)c2[nH]cnc2n(C)c1=O,"1,3-dimethyl-7H-purine-2,6-dione",0.8,"Theophylline anhydrous shows acceptable drug-likeness with a known therapeutic profile, but its xanthine core carries inherent toxicity risks and potential solubility challenges."
qwen_iupac_0_1,186,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0186,DESLORATADINE,good,good,CN1CCC(CC1)c1ccc(Cl)cc1,4-(4-chlorophenyl)-1-methylpiperidine,1.0,"DESLORATADINE is a known antihistamine with no reactive groups, toxicophores, or structural alerts; its piperidine scaffold and moderate lipophilicity support good oral bioavailability and drug-likeness."
qwen_iupac_0_1,187,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0187,CHLORPROMAZINE,ambiguous,side effects,CN(C)CCCN1c2ccccc2Sc2ccccc21,"N,N-dimethyl-3-phenothiazin-10-ylpropan-1-amine",0.35,"Phenothiazine core raises safety concerns (anticholinergic toxicity, agranulocytosis risk) and high lipophilicity limits solubility and oral bioavailability."
qwen_iupac_0_1,188,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0188,FENFLURAMINE,bad,bad medchem,CCNC(C)Cc1cccc(C(F)(F)F)c1,N-ethyl-1-[3-(trifluoromethyl)phenyl]propan-2-amine,0.5,"Moderate concerns due to trifluoromethyl group (potential metabolic liability) and secondary amine (possible toxicity/metabolic instability), but no extreme red flags present."
qwen_iupac_0_1,189,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0189,ALPRAZOLAM,ambiguous,addiction,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",0.6,Benzodiazepine core introduces abuse potential and CNS toxicity liabilities despite acceptable physicochemical properties and oral bioavailability.
qwen_iupac_0_1,190,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0190,BENZENE,bad,bad extreme,c1ccccc1,benzene,0.2,"Benzene is a known carcinogen with poor aqueous solubility and limited oral bioavailability, rendering it unsuitable for drug development despite its simple structure."
qwen_iupac_0_1,191,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0191,NILOTINIB,ambiguous,antitumor,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,4-methyl-N-[3-(4-methylimidazol-1-yl)-5-(trifluoromethyl)phenyl]-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]benzamide,0.95,"Nilotinib is a well-established tyrosine kinase inhibitor with no major structural alerts or physicochemical liabilities, featuring a stable core scaffold and acceptable oral bioavailability profile."
qwen_iupac_0_1,192,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0192,RANITIDINE,ambiguous,side effects,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,"1-N'-[2-[[5-[(dimethylamino)methyl]furan-2-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethene-1,1-diamine",0.4,"RANITIDINE contains a nitro group and sulfanyl moiety associated with nitrosamine impurity risks (e.g., NDMA formation), which raises significant safety concerns despite its historical clinical use."
qwen_iupac_0_1,193,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0193,DEFERASIROX,good,good,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,"4-[3,5-bis(2-hydroxyphenyl)-1,2,4-triazol-1-yl]benzoic acid",0.95,Deferasirox is a known iron chelator with no major structural alerts or physicochemical liabilities despite its complex triazole and hydroxyphenyl moieties.
qwen_iupac_0_1,194,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0194,BISOPROLOL,good,good,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1-(propan-2-ylamino)-3-[4-(2-propan-2-yloxyethoxymethyl)phenoxy]propan-2-ol,0.95,Bisoprolol shows no major developability concerns; it is a known beta-blocker with established oral bioavailability and no obvious toxicophores or synthetic liabilities.
qwen_iupac_0_1,195,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0195,FUROSEMIDE,good,good,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid,0.9,Sulfamoyl group and furan ring present but no major reactive/alert structures; established clinical use mitigates safety concerns despite potential metabolic liability.
qwen_iupac_0_1,196,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0196,DIMETHYLFORMAMIDE,bad,bad extreme,CN(C)C=O,"N,N-dimethylformamide",0.2,"N,N-Dimethylformamide contains a reactive formyl group, known solvent properties, and potential toxicity liabilities that severely limit developability as a drug candidate."
qwen_iupac_0_1,197,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0197,ALDICARB,bad,bad extreme,CNC(=O)O/N=C/C(C)(C)SC,[(E)-(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate,0.2,"Contains a carbamate ester (potential hydrolytic instability) and sulfanyl group (reactivity/toxicity concerns), with known pesticide activity indicating significant safety liabilities."
qwen_iupac_0_1,198,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0198,PREGABALIN,ambiguous,addiction,CC(C)CC(N)C(=O)O,2-amino-4-methylpentanoic acid,1.0,"Pregabalin is a well-established drug with no major developability concerns, featuring a simple, stable structure and favorable physicochemical properties."
qwen_iupac_0_1,199,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0199,AMLODIPINE,good,good,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1Cl,"diethyl 4-(2-chlorophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",0.95,Amlodipine shows no major developability concerns with a well-established dihydropyridine core and no obvious reactive groups or toxicophores.
qwen_iupac_0_1,200,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0200,PHOSGENE,bad,bad extreme,O=C(Cl)Cl,carbonyl dichloride,0.0,"PHOSGENE contains toxic and reactive groups (carbonyl dichloride), leading to severe safety concerns and poor developability."
qwen_iupac_0_1,201,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0201,BISACODYL,good,good,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,[4-[(4-acetyloxyphenyl)-pyridin-2-ylmethyl]phenyl] acetate,0.85,"Contains a pyridine ring and ester groups which may raise concerns about metabolic stability and toxicity, but overall structure aligns with known approved drugs suggesting manageable liabilities."
qwen_iupac_0_1,202,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0202,ACROLEIN,bad,bad extreme,C=CC=O,prop-2-enal,0.1,"Acrolein contains a highly reactive α,β-unsaturated aldehyde group and is a known toxic carcinogen with severe safety liabilities."
qwen_iupac_0_1,203,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0203,PSILOCYBIN,ambiguous,addiction,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,[3-[2-(dimethylamino)ethyl]-1H-indol-4-yl] dihydrogen phosphate,0.3,"Psilocybin contains a phosphate ester (potential hydrolytic instability) and is a known psychoactive hallucinogen with significant safety concerns, limiting its developability for most therapeutic indications."
qwen_iupac_0_1,204,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0204,FLUOROURACIL,ambiguous,antitumor,O=c1[nH]cc(F)c(=O)[nH]1,"5-fluoro-1H-pyrimidine-2,4-dione",0.7,"Fluorouracil shows acceptable drug-likeness with no major reactive groups or structural alerts, but its known toxicity and potential solubility challenges may limit oral developability."
qwen_iupac_0_1,205,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0205,L-DOPA (Levodopa),ambiguous,side effects,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid",0.95,"L-DOPA shows excellent drug-likeness with no major structural alerts, favorable physicochemical properties, and established clinical use despite minor ionization potential from amino/carboxylic acid groups."
qwen_iupac_0_1,206,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0206,DONEPEZIL,good,good,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,"2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",0.95,"Donepezil shows excellent drug-likeness with no major structural alerts, stable core scaffold, and favorable physicochemical properties for oral bioavailability."
qwen_iupac_0_1,207,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0207,TRICHLOROETHYLENE,bad,bad extreme,ClC=C(Cl)Cl,"1,1,2-trichloroethene",0.1,Trichloroethylene contains toxic halogenated aromatic groups and is a known human carcinogen with poor oral developability due to high lipophilicity and potential for reactive metabolites.
qwen_iupac_0_1,208,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0208,SUNITINIB,ambiguous,antitumor,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide",0.95,"SUNITINIB shows no major developability concerns; its structure lacks reactive groups, toxicophores, or extreme physicochemical properties, with a well-established profile as a kinase inhibitor."
qwen_iupac_0_1,209,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0209,OSELTAMIVIR,good,good,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,"ethyl (3R,4R,5S)-4-acetamido-5-amino-3-pentan-3-yloxycyclohexene-1-carboxylate",0.95,"OSELTAMIVIR is a marketed drug with no major developability concerns, though its ester and amide groups may require careful formulation optimization."
qwen_iupac_0_1,210,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0210,COLISTIN,ambiguous,side effects,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)NCC(=O)O,2-[[2-[[2-[(2-amino-4-methylpentanoyl)amino]acetyl]amino]acetyl]amino]acetic acid,0.4,"High molecular weight, multiple charged groups, and known nephrotoxicity profile limit oral developability and safety."
qwen_iupac_0_1,211,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0211,TETRACHLOROETHYLENE,bad,bad extreme,Cl/C(Cl)=C(/Cl)Cl,"1,1,2,2-tetrachloroethene",0.1,"Severe safety concerns due to known carcinogenicity, high lipophilicity, and volatility; multiple chlorines introduce toxicophores and metabolic liabilities."
qwen_iupac_0_1,212,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0212,SIMVASTATIN,good,good,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,"[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2,2-dimethylbutanoate",0.95,Established drug with no major developability concerns despite complex structure; ester and lactone groups are well-tolerated in clinical use.
qwen_iupac_0_1,213,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0213,CICUTOXIN,bad,nature toxin,CCC[C@@H](O)/C=C/C=C/C=C/C#CC#CCCCO,"(8E,10E,12E,14R)-heptadeca-8,10,12-trien-4,6-diyne-1,14-diol",0.2,"Cicutoxin contains multiple reactive unsaturated bonds (trienes, alkynes) and a diol group, suggesting instability, potential toxicity, and poor physicochemical properties for drug development."
qwen_iupac_0_1,214,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0214,TETRAHYDROFURAN,bad,bad extreme,C1CCOC1,oxolane,0.2,"Tetrahydrofuran is a solvent-like molecule with no functional groups for biological activity, poor oral developability, and limited physicochemical profile for drug candidacy."
qwen_iupac_0_1,215,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0215,AZATHIOPRINE,ambiguous,side effects,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine,0.3,"Nitroimidazole moiety and sulfanyl group raise concerns for toxicity, metabolic instability, and reactive metabolite formation, despite a purine core with some drug-like features."
qwen_iupac_0_1,216,qwen,qwen/qwen3-14b,iupac,0-1,0,1,M0216,TRINITROTOLUENE,bad,bad extreme,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],"2-methyl-1,3,5-trinitrobenzene",0.0,"Severe liabilities: highly explosive and unstable trinitrotoluene (TNT) with multiple nitro groups posing toxicity, reactivity, and safety risks; no redeeming features for drug development."
